Tag Counts:

Tag,Count
Untagged,66608
sv_P4,327
email,368
sv_P3,343
sv_P1,345
sv_P2,339
web,307
database,331
sv_P5,316
backup,327
monitoring,294

Port/Protocol Combination Counts:

Port,Protocol,Count
12355,icmp,1
12647,tcp,1
17525,tcp,2
43279,icmp,1
63461,udp,1
55809,tcp,1
19783,tcp,1
13504,tcp,1
49414,tcp,1
45168,udp,1
6532,udp,1
56729,udp,1
12798,icmp,1
24046,icmp,1
9000,icmp,1
1550,tcp,2
46417,tcp,1
4460,udp,1
37337,udp,2
32544,tcp,1
34194,udp,1
36766,icmp,1
54586,udp,1
1304,udp,2
40238,tcp,1
32663,icmp,1
40251,tcp,1
9884,icmp,2
60511,icmp,1
24894,udp,1
21244,udp,1
61445,icmp,2
17461,tcp,3
55939,udp,1
27234,tcp,1
4543,icmp,1
62936,tcp,1
62931,icmp,1
56965,tcp,2
37267,icmp,1
11977,tcp,1
45191,tcp,2
30272,icmp,1
41785,icmp,1
34093,tcp,1
40708,icmp,1
24170,icmp,1
8136,tcp,2
60539,udp,1
28101,tcp,1
44045,icmp,1
34648,tcp,1
30042,icmp,2
37665,icmp,1
14697,icmp,1
34613,udp,1
50670,icmp,1
39854,udp,2
8327,tcp,1
54900,udp,1
19774,tcp,1
20658,tcp,1
11784,udp,1
29108,tcp,1
22958,icmp,1
56353,udp,2
48945,udp,1
47204,icmp,1
17330,udp,1
33370,tcp,3
30284,icmp,2
11393,tcp,1
56999,icmp,1
62222,udp,2
49841,icmp,1
64762,udp,2
58791,tcp,1
7383,icmp,1
13231,icmp,1
4057,udp,1
47848,tcp,1
24995,tcp,1
749,udp,1
29124,icmp,1
42200,tcp,1
36291,icmp,2
11755,icmp,1
46752,icmp,2
40558,icmp,1
31383,icmp,2
1310,udp,1
53887,udp,1
64922,udp,1
49470,tcp,1
2632,tcp,1
33594,icmp,2
21987,icmp,1
35210,udp,2
24418,udp,1
64741,udp,2
30944,udp,1
46995,tcp,1
30259,icmp,2
23673,icmp,1
28884,tcp,1
47347,tcp,1
24736,tcp,1
24497,udp,3
15348,udp,2
53787,tcp,1
17230,icmp,1
9553,icmp,2
43913,icmp,1
20646,tcp,1
113,tcp,1
25054,tcp,1
21985,udp,3
54907,icmp,1
31704,icmp,1
56921,tcp,1
3787,tcp,2
19513,icmp,2
17265,tcp,1
49052,tcp,1
56115,udp,1
10864,udp,1
10378,udp,1
7004,icmp,1
20940,udp,1
49725,tcp,2
57228,tcp,1
14056,udp,1
29770,icmp,1
56615,tcp,1
30906,udp,1
61734,icmp,1
54213,icmp,1
7669,icmp,1
49538,tcp,1
1295,icmp,2
5775,icmp,3
29632,udp,1
26842,icmp,2
45096,tcp,1
31744,icmp,1
55885,tcp,1
16240,tcp,1
4027,icmp,3
15724,icmp,2
53910,tcp,1
22812,udp,1
37179,udp,3
50917,icmp,4
55002,icmp,3
63800,icmp,1
28399,icmp,1
5967,tcp,3
4008,udp,1
63793,tcp,1
27711,icmp,1
17948,tcp,1
1494,icmp,1
60844,tcp,1
3841,udp,1
31681,icmp,2
26856,icmp,2
20150,udp,1
9929,tcp,1
56667,icmp,1
64871,udp,1
51131,tcp,1
41981,tcp,4
9697,udp,1
52795,tcp,2
52946,tcp,2
4326,icmp,2
37529,tcp,1
32,icmp,1
34386,udp,1
4090,udp,1
8060,udp,1
28489,tcp,1
64843,icmp,1
27746,icmp,1
48221,udp,1
9564,icmp,2
5376,tcp,1
1588,icmp,1
18165,tcp,1
24108,icmp,1
65478,tcp,1
57744,tcp,1
21344,udp,3
43517,tcp,1
17373,icmp,1
20990,tcp,1
24210,udp,1
51495,icmp,1
60771,udp,3
62959,tcp,1
47401,icmp,1
62796,icmp,1
53436,tcp,1
8779,icmp,3
50135,icmp,1
19761,tcp,2
46728,icmp,1
51461,icmp,1
49006,udp,2
10637,icmp,1
31032,icmp,1
30697,udp,1
57964,icmp,1
8434,icmp,2
2457,icmp,1
13987,tcp,2
39591,tcp,1
52087,udp,1
1314,icmp,1
31572,tcp,2
5728,udp,2
16729,tcp,2
393,udp,1
18061,icmp,1
63536,udp,1
13812,icmp,2
12264,icmp,1
19610,tcp,1
60501,tcp,2
23925,udp,1
53550,tcp,1
38717,udp,1
617,udp,1
8672,tcp,1
591,tcp,1
28992,udp,1
29045,udp,2
61418,udp,3
22374,icmp,1
48106,tcp,1
51420,udp,1
34134,tcp,2
33550,icmp,1
36133,icmp,2
8019,icmp,1
35310,tcp,1
24185,udp,3
27948,tcp,2
18854,icmp,1
116,tcp,2
27150,udp,4
9927,udp,3
14002,tcp,1
26584,tcp,1
50585,icmp,1
42218,udp,1
39658,udp,1
18496,tcp,2
7477,udp,3
5045,tcp,1
53509,tcp,1
30371,tcp,1
6428,icmp,1
39246,icmp,2
58027,udp,1
33090,tcp,1
14983,udp,1
14214,icmp,1
2921,icmp,1
38048,udp,1
57381,icmp,1
22253,tcp,1
58624,tcp,1
4599,icmp,1
34905,tcp,1
21663,udp,1
590,udp,1
21274,icmp,1
24655,udp,1
53350,tcp,1
30097,udp,1
1647,tcp,2
63314,tcp,1
1479,tcp,2
24347,tcp,1
42826,tcp,1
29381,icmp,2
31423,icmp,2
39590,udp,3
7543,tcp,3
11527,udp,1
2363,icmp,3
1162,udp,3
42221,icmp,1
25561,udp,1
15228,udp,1
21607,tcp,1
62692,tcp,2
16568,icmp,2
14162,udp,1
62345,icmp,1
26039,icmp,3
15729,tcp,1
26032,tcp,1
44380,tcp,1
30879,icmp,1
40141,tcp,1
48258,udp,1
9914,icmp,1
61691,tcp,1
14500,udp,1
25187,icmp,3
19565,udp,1
24724,udp,1
31766,tcp,2
6823,icmp,1
10025,icmp,1
59380,tcp,1
56744,tcp,1
1338,icmp,1
46265,tcp,1
9804,icmp,1
33867,icmp,1
22875,icmp,1
49882,udp,1
33943,udp,1
50141,tcp,2
50342,icmp,2
59437,udp,2
50958,tcp,3
46877,udp,1
25915,udp,1
15197,udp,2
2846,udp,1
27572,udp,2
40809,udp,1
57778,tcp,2
50690,udp,1
57155,tcp,1
12900,tcp,1
7747,icmp,2
54147,tcp,2
36984,tcp,1
10380,udp,1
25322,udp,1
24451,udp,1
63184,udp,1
38594,icmp,1
49932,tcp,1
160,icmp,1
7391,icmp,1
28472,tcp,1
47025,tcp,2
2351,tcp,1
28621,icmp,1
43495,tcp,1
13837,icmp,1
1497,udp,1
27270,tcp,1
52638,udp,1
11167,tcp,2
14903,tcp,2
15276,icmp,1
24173,tcp,1
6211,tcp,1
47714,tcp,1
20533,udp,1
44738,udp,1
59496,tcp,1
24587,tcp,2
13346,tcp,1
37104,udp,1
7401,icmp,2
15086,icmp,1
12202,tcp,1
5901,udp,1
60592,tcp,1
51199,udp,1
46032,udp,1
53646,udp,1
52094,tcp,1
28259,udp,1
55982,tcp,2
25436,udp,3
40118,tcp,1
30832,icmp,2
14984,tcp,1
40620,udp,1
147,tcp,2
61719,tcp,1
9479,tcp,3
41399,udp,1
6531,udp,2
16374,icmp,2
14928,icmp,3
50702,udp,1
29974,udp,1
12843,udp,1
36889,icmp,1
32168,udp,2
8371,icmp,2
5825,tcp,1
58968,icmp,1
655,udp,1
30818,udp,1
9335,tcp,3
56278,tcp,1
39518,icmp,4
46706,tcp,1
7373,udp,2
40670,tcp,2
59843,udp,1
52492,udp,1
39871,udp,1
11313,icmp,1
1202,udp,1
182,icmp,1
36539,tcp,1
60895,icmp,1
58496,udp,1
37514,icmp,3
55197,udp,1
25577,icmp,2
7382,icmp,1
50170,tcp,1
6297,tcp,2
8085,tcp,1
9188,udp,1
22023,icmp,1
43670,udp,1
14617,tcp,1
53681,tcp,1
2371,tcp,2
27414,icmp,2
8299,tcp,1
60348,tcp,2
60149,icmp,2
59967,icmp,1
8618,tcp,1
29224,icmp,2
38742,udp,1
64445,icmp,2
42260,icmp,1
52640,tcp,2
13081,tcp,4
28210,icmp,1
53903,udp,1
24078,tcp,1
31380,tcp,1
50801,icmp,1
37781,icmp,2
9182,tcp,1
32829,tcp,2
61141,udp,2
13701,udp,1
30199,udp,2
27350,udp,1
14240,tcp,1
22399,icmp,1
36186,icmp,2
47132,tcp,1
37478,icmp,1
38587,tcp,1
44552,icmp,1
47221,udp,1
31334,udp,1
53258,icmp,3
21197,tcp,1
5721,tcp,1
14010,udp,1
53549,tcp,2
61556,udp,1
35530,icmp,1
7672,udp,1
63201,icmp,2
3027,tcp,2
36321,udp,1
23702,icmp,1
43318,icmp,1
29954,icmp,2
24054,icmp,1
2714,icmp,3
52296,udp,1
15096,icmp,1
28745,icmp,2
40715,tcp,1
16354,tcp,2
1134,tcp,1
57660,tcp,1
41811,udp,1
43766,tcp,1
10896,tcp,1
61796,udp,1
33481,icmp,2
39644,udp,1
1543,tcp,1
7462,tcp,1
45404,udp,2
7343,icmp,2
47843,udp,1
21161,tcp,1
48102,tcp,1
44262,udp,3
33922,udp,1
13325,tcp,1
62343,tcp,1
27660,udp,1
13595,icmp,2
35314,tcp,2
51352,icmp,1
30026,tcp,1
57696,icmp,1
7296,tcp,1
7038,icmp,1
47366,icmp,1
5248,udp,1
54646,tcp,1
36506,udp,1
60527,icmp,2
9642,udp,3
13385,tcp,2
43256,icmp,1
60125,icmp,2
43390,tcp,1
12653,icmp,1
48951,icmp,1
39696,icmp,1
22138,tcp,1
2721,udp,1
18415,icmp,1
52975,icmp,1
59879,icmp,1
30157,tcp,2
13612,icmp,1
56750,udp,1
7915,tcp,1
31846,icmp,1
47887,tcp,1
64249,tcp,1
10218,icmp,1
7924,udp,1
42484,tcp,1
32637,udp,1
64998,udp,1
13000,udp,2
15120,icmp,1
28249,tcp,1
59539,udp,2
13402,tcp,2
44022,udp,2
24990,udp,1
57177,icmp,1
8292,tcp,1
41118,udp,1
49604,udp,3
45758,udp,1
21996,icmp,1
8468,tcp,1
19385,tcp,1
48003,udp,2
48447,udp,1
9656,tcp,1
50944,icmp,1
49623,udp,2
33832,udp,1
13636,udp,1
63287,icmp,1
13708,udp,2
20601,tcp,2
7888,tcp,2
63259,tcp,1
35393,udp,1
855,udp,2
29646,udp,1
33967,udp,1
47141,icmp,2
32711,udp,2
12410,tcp,2
33017,tcp,1
3470,icmp,1
27423,udp,2
31226,icmp,2
54646,icmp,2
57983,icmp,1
31267,udp,2
8741,tcp,2
22907,udp,2
59824,tcp,1
39828,udp,1
31282,tcp,1
33406,udp,1
24274,icmp,1
49286,udp,2
30319,icmp,2
44514,tcp,1
23594,icmp,1
54605,icmp,2
8197,tcp,2
48257,icmp,2
4374,icmp,2
42847,tcp,2
53114,tcp,1
49733,tcp,1
15854,tcp,1
43739,udp,1
19752,udp,2
49019,icmp,1
48776,udp,2
20015,icmp,2
59849,tcp,1
7285,udp,2
46539,tcp,1
11228,udp,1
17637,icmp,1
12254,tcp,1
21115,icmp,1
24268,icmp,1
4274,icmp,1
28150,tcp,1
14687,icmp,1
18491,udp,1
57733,udp,1
11811,icmp,1
1317,tcp,2
37475,tcp,1
18335,icmp,1
60131,udp,1
40472,icmp,3
56604,udp,1
5079,udp,2
48144,icmp,1
23516,tcp,1
64151,udp,1
26466,udp,2
39324,icmp,1
5699,udp,2
24391,icmp,2
4152,icmp,1
36411,udp,1
35241,udp,2
49551,tcp,1
42997,udp,1
7293,udp,2
59950,icmp,1
143,tcp,1
2355,tcp,1
35161,udp,2
38809,icmp,3
62992,tcp,1
58756,tcp,1
56558,tcp,1
55165,udp,1
2455,udp,2
21525,tcp,2
36456,udp,1
60425,tcp,1
40356,udp,1
10296,icmp,1
63979,tcp,1
12179,tcp,1
46715,icmp,2
9192,icmp,2
56500,tcp,2
34202,tcp,1
46688,icmp,1
52634,udp,1
7194,tcp,1
55227,tcp,1
42711,udp,1
44088,tcp,2
13996,udp,1
25670,tcp,1
8110,tcp,1
9228,tcp,1
38954,icmp,2
57253,icmp,2
10678,tcp,2
17740,udp,2
31508,tcp,1
9177,icmp,1
27127,udp,2
7247,icmp,1
18686,udp,1
55492,tcp,1
36065,tcp,1
49502,tcp,1
38682,tcp,2
2771,icmp,1
10842,tcp,1
60386,icmp,2
2266,icmp,1
14243,icmp,1
15162,icmp,1
14734,udp,1
57247,icmp,1
24171,tcp,1
3949,icmp,2
51672,icmp,1
63267,icmp,2
4713,tcp,1
52429,icmp,2
56811,icmp,2
59008,tcp,1
15772,udp,2
27689,icmp,1
64898,icmp,1
12657,icmp,1
8903,icmp,1
13524,icmp,1
33,tcp,3
26547,tcp,1
14547,udp,1
63264,tcp,1
6363,udp,2
13678,udp,2
41628,udp,2
55896,icmp,1
62019,tcp,1
49833,udp,1
38526,icmp,2
4308,udp,1
50982,icmp,1
16973,tcp,1
46920,icmp,1
30870,tcp,1
23652,udp,1
33102,icmp,1
18385,icmp,2
28654,udp,1
28469,udp,1
43993,tcp,1
54494,icmp,1
31548,udp,2
17236,udp,1
13506,tcp,1
49345,icmp,1
22510,icmp,1
40679,icmp,1
2353,udp,1
3487,tcp,3
52235,icmp,2
6035,udp,1
34423,icmp,1
16300,tcp,1
3551,tcp,1
48290,icmp,2
58153,tcp,1
57403,icmp,1
10020,udp,1
36,udp,2
16593,udp,1
58499,icmp,1
46349,udp,1
56083,icmp,2
20870,icmp,1
54967,udp,1
5204,tcp,1
33032,icmp,2
41219,tcp,2
50413,tcp,2
12593,tcp,1
51093,icmp,1
28319,tcp,2
5127,udp,2
25440,udp,1
44406,icmp,1
5773,udp,1
5494,udp,2
65342,udp,1
64960,udp,1
17511,icmp,2
33035,tcp,1
20483,icmp,1
5748,udp,1
64078,tcp,1
36862,icmp,2
10467,udp,1
33907,udp,1
11868,icmp,1
34409,icmp,1
5121,udp,1
37985,icmp,1
18558,icmp,1
43401,tcp,1
7132,udp,2
386,udp,1
3905,icmp,1
64993,tcp,1
26551,udp,1
13664,icmp,1
26634,icmp,1
21326,icmp,1
63411,udp,1
58779,tcp,1
4039,tcp,2
63071,udp,1
35192,icmp,1
22946,udp,1
29600,tcp,1
52880,tcp,1
34415,udp,1
60525,tcp,2
37642,icmp,1
5690,icmp,2
52586,tcp,1
64834,udp,2
32117,tcp,1
33428,tcp,2
27085,tcp,2
1718,icmp,1
15300,udp,1
14708,udp,2
38700,icmp,1
46838,tcp,2
49941,udp,1
39077,icmp,1
8240,tcp,1
4755,udp,1
23390,icmp,1
56366,icmp,1
52725,udp,1
65467,icmp,1
51469,tcp,1
42752,udp,1
39794,tcp,2
11120,tcp,1
56097,tcp,2
27163,udp,1
43818,icmp,1
18338,udp,1
32792,udp,1
20948,tcp,1
37248,icmp,2
22704,icmp,1
40869,icmp,1
24604,udp,1
12123,udp,2
17079,udp,1
50232,icmp,3
44476,udp,2
56721,udp,1
54306,tcp,1
35778,udp,2
43669,icmp,1
52108,udp,1
60675,udp,2
7274,udp,2
3657,udp,2
21577,icmp,1
15094,icmp,1
37879,tcp,1
16900,icmp,1
40273,icmp,2
11856,icmp,1
29529,tcp,1
46235,icmp,1
16007,udp,1
7707,udp,1
2539,tcp,1
26576,udp,1
37491,icmp,1
19447,tcp,2
54013,tcp,1
30992,tcp,2
17304,icmp,1
7925,icmp,1
17494,icmp,1
11205,udp,1
39479,udp,1
58038,icmp,1
37036,icmp,1
7340,icmp,1
20175,tcp,2
60216,tcp,1
46475,icmp,1
33892,tcp,1
59744,icmp,1
58762,tcp,3
50999,udp,2
3870,tcp,1
65489,udp,2
34335,icmp,2
46587,tcp,1
33727,tcp,2
7102,tcp,2
40723,tcp,2
60566,udp,1
42018,icmp,1
60167,tcp,2
20893,tcp,2
36265,udp,1
44178,tcp,2
19220,icmp,1
12752,icmp,1
62109,tcp,1
36572,tcp,1
61589,tcp,1
45107,icmp,2
32671,udp,2
36812,icmp,3
22067,icmp,1
36260,udp,2
56790,icmp,1
17217,tcp,1
372,udp,1
9965,tcp,2
2132,tcp,1
36001,icmp,3
47712,udp,1
43335,udp,1
62358,tcp,1
8867,udp,1
15588,tcp,1
18477,udp,1
20416,tcp,2
21113,udp,2
32637,tcp,1
25602,icmp,1
26005,icmp,1
62405,icmp,1
51359,tcp,2
56923,udp,2
21889,tcp,1
10646,udp,1
55109,tcp,2
38431,udp,1
50827,udp,2
24470,icmp,2
37809,tcp,1
26522,udp,1
4574,tcp,1
28409,icmp,1
59247,udp,1
2020,icmp,2
8618,udp,1
53273,tcp,2
22539,udp,1
8671,udp,1
21722,tcp,1
10059,icmp,1
2912,icmp,2
45418,icmp,1
20251,icmp,2
35552,udp,1
20836,icmp,1
1563,udp,2
33897,icmp,1
46728,udp,2
22682,icmp,2
12730,tcp,1
1681,icmp,1
19159,icmp,2
56040,udp,2
29437,tcp,1
12391,icmp,1
29406,icmp,1
54588,icmp,1
49303,udp,1
26692,tcp,1
50907,tcp,1
34401,udp,1
8325,udp,2
7538,udp,1
43799,tcp,1
12237,icmp,1
13633,udp,1
47970,udp,1
59657,icmp,2
23725,icmp,1
25342,icmp,2
30389,tcp,1
11230,udp,2
44527,udp,2
31428,udp,1
48888,tcp,2
52730,tcp,2
31672,udp,1
7003,udp,1
31314,tcp,3
51438,icmp,1
57771,udp,2
65149,udp,1
9402,tcp,2
34365,tcp,1
40591,icmp,2
64956,icmp,2
50558,tcp,1
39697,tcp,1
23994,udp,2
51890,tcp,1
65380,udp,1
39948,udp,1
8807,udp,2
19594,icmp,1
63821,udp,1
39354,udp,1
49403,icmp,1
53655,udp,1
27756,icmp,1
64046,udp,1
16008,tcp,2
18030,icmp,1
5098,icmp,2
15123,tcp,1
8517,tcp,2
61090,tcp,1
14533,icmp,2
17920,udp,2
64222,icmp,1
25017,tcp,2
46658,icmp,2
25243,tcp,1
52812,udp,2
13210,tcp,2
31916,udp,1
21859,udp,2
65086,udp,1
15365,tcp,1
55767,icmp,1
7207,icmp,1
4922,icmp,1
58796,tcp,1
10438,udp,1
9804,tcp,1
20766,tcp,3
62604,icmp,1
57552,udp,1
60525,icmp,1
39189,icmp,1
40699,tcp,1
49842,udp,1
20100,icmp,3
45718,udp,2
22587,tcp,1
13961,udp,1
25887,tcp,1
11327,tcp,3
53736,tcp,1
18044,tcp,1
47940,tcp,2
23831,icmp,1
25465,icmp,1
22870,icmp,1
10094,udp,3
5268,udp,3
22884,icmp,1
63315,icmp,2
41508,tcp,1
54503,icmp,2
60986,icmp,1
6883,icmp,1
37688,udp,2
44510,icmp,1
46627,icmp,1
14534,icmp,3
51153,icmp,2
39203,tcp,1
63534,tcp,1
19235,icmp,1
42846,udp,4
48073,icmp,1
62118,udp,3
6076,tcp,1
49262,tcp,3
62049,icmp,3
30041,icmp,1
50719,icmp,2
36049,tcp,4
62942,tcp,2
3414,icmp,1
26485,tcp,1
25941,udp,2
18871,icmp,1
49877,tcp,1
10207,udp,2
63020,tcp,1
48367,icmp,1
52108,tcp,2
30394,icmp,1
13008,udp,1
35699,udp,1
31888,icmp,1
41850,icmp,2
62338,udp,2
25625,tcp,1
65030,icmp,1
33438,icmp,1
6597,icmp,2
44061,udp,1
52453,icmp,1
17356,icmp,1
33024,icmp,1
51708,icmp,1
38351,tcp,1
20726,udp,1
11614,udp,1
4449,udp,1
1887,tcp,1
27338,udp,1
4404,udp,1
61656,udp,2
63275,udp,1
57630,tcp,1
2065,udp,1
60833,icmp,1
27595,udp,1
58541,udp,1
49824,udp,2
54608,tcp,1
61499,udp,2
2690,tcp,1
9822,icmp,3
24362,icmp,1
27533,udp,1
5556,tcp,1
36619,udp,2
23712,tcp,1
28096,icmp,1
64671,tcp,2
28103,tcp,2
6611,icmp,1
14379,icmp,1
37341,icmp,1
46110,tcp,1
42518,tcp,1
14651,icmp,1
3050,tcp,2
42351,udp,3
31733,icmp,1
25465,tcp,3
5271,icmp,1
9510,icmp,1
1260,udp,1
52097,tcp,3
47872,tcp,2
55172,icmp,1
38553,icmp,1
49599,icmp,3
30187,udp,1
44461,icmp,2
11898,udp,1
27361,tcp,1
3591,icmp,1
64420,tcp,1
23234,icmp,1
58970,icmp,2
54839,udp,1
29644,tcp,1
365,udp,1
30352,icmp,1
545,icmp,1
62046,udp,2
24555,icmp,1
12114,udp,2
52083,udp,1
64295,tcp,1
36855,icmp,1
8525,tcp,1
9513,tcp,2
53760,tcp,1
51802,icmp,1
17603,tcp,2
62270,icmp,1
11042,icmp,2
28173,udp,2
46675,tcp,1
50116,tcp,1
4925,icmp,1
40328,icmp,1
31230,tcp,3
12546,tcp,1
50514,icmp,2
52790,udp,1
45239,tcp,1
41755,udp,1
58882,tcp,1
40700,tcp,1
45231,udp,1
7315,udp,1
60847,tcp,1
38078,tcp,1
57614,udp,1
3817,udp,1
37525,icmp,2
20336,tcp,1
20388,icmp,1
63516,icmp,1
25802,tcp,1
50603,icmp,2
9509,udp,1
20817,udp,2
44195,tcp,1
37054,tcp,3
21407,icmp,1
20159,icmp,2
10878,udp,1
47317,icmp,1
18833,udp,2
34154,icmp,1
48958,udp,1
35608,udp,1
42317,udp,1
64936,tcp,1
28855,tcp,1
15095,icmp,1
9556,icmp,1
51488,icmp,1
50156,icmp,1
24940,icmp,1
64905,icmp,1
19307,udp,1
64785,icmp,1
49566,udp,1
16419,tcp,1
57261,udp,1
41754,icmp,1
4591,icmp,2
46213,icmp,1
27222,icmp,2
42400,tcp,4
11236,tcp,1
59157,tcp,1
65193,icmp,1
32586,udp,2
50919,udp,2
60294,udp,1
9138,icmp,1
17549,icmp,2
25938,udp,1
49087,icmp,1
36866,icmp,1
15525,udp,2
41848,tcp,2
18619,tcp,1
12115,udp,1
46451,tcp,1
20362,icmp,1
16695,udp,1
21528,udp,1
34050,icmp,1
4950,tcp,1
15548,tcp,1
19377,tcp,1
52825,tcp,2
51521,udp,1
54813,tcp,1
32324,udp,2
7113,udp,1
18045,icmp,2
15163,icmp,3
14485,tcp,1
33108,icmp,2
54832,udp,2
27977,icmp,1
12793,udp,1
56476,icmp,2
3793,tcp,1
43007,udp,1
19749,udp,2
22001,icmp,1
64150,tcp,1
56505,udp,2
37632,tcp,1
54203,icmp,1
9361,udp,1
42228,udp,2
24695,tcp,1
28235,tcp,1
26031,icmp,1
50746,icmp,1
32995,udp,1
42967,icmp,2
8307,icmp,1
41800,icmp,1
10855,tcp,1
22898,icmp,2
33183,udp,2
34087,udp,1
65061,tcp,1
11184,icmp,3
41310,udp,1
35232,udp,1
8033,icmp,1
25618,udp,1
64997,icmp,1
56097,icmp,1
20225,tcp,3
21369,icmp,2
60207,udp,2
47138,icmp,1
55243,tcp,1
2753,udp,1
52881,udp,3
30328,udp,1
41373,tcp,1
153,udp,2
23350,tcp,1
25866,icmp,1
52392,tcp,1
39960,tcp,1
9113,tcp,1
31386,tcp,2
19234,tcp,1
43275,udp,2
28726,udp,2
64651,icmp,1
58982,udp,1
51196,tcp,1
18952,tcp,1
2540,tcp,1
21035,icmp,3
41202,icmp,1
103,udp,2
14416,icmp,4
57331,udp,1
36097,icmp,2
45377,udp,2
27761,tcp,1
31249,icmp,1
42738,icmp,1
51413,icmp,1
13531,icmp,1
58811,tcp,1
3918,icmp,1
58057,icmp,1
48723,tcp,1
15630,icmp,2
19305,icmp,1
8556,udp,1
41942,udp,1
9822,udp,2
27622,tcp,1
11663,udp,1
62654,icmp,1
9481,icmp,3
50420,tcp,2
48617,tcp,2
61989,icmp,2
59716,udp,1
58096,tcp,1
54611,icmp,1
39618,icmp,1
49447,icmp,1
27161,icmp,1
42080,udp,1
64822,udp,2
22859,tcp,1
62268,icmp,2
16582,udp,1
21025,tcp,2
8353,udp,1
23601,icmp,2
33632,icmp,1
24843,udp,1
36671,tcp,1
63775,udp,3
24535,tcp,1
49727,tcp,1
62496,icmp,1
12632,icmp,2
34978,udp,1
57372,tcp,3
58214,tcp,1
34235,udp,1
4472,icmp,1
55013,udp,1
65104,tcp,1
60571,udp,1
15225,icmp,1
59319,icmp,2
6799,tcp,1
61256,tcp,1
6096,icmp,1
43131,udp,1
37614,udp,1
7887,tcp,1
30860,icmp,2
49957,icmp,2
5420,icmp,1
59718,icmp,1
21422,tcp,1
54892,icmp,1
48788,udp,1
48934,udp,1
9370,tcp,1
58123,icmp,1
22066,udp,1
836,udp,1
6224,icmp,1
47253,udp,1
53070,udp,1
32672,icmp,1
50496,icmp,1
38016,udp,1
31335,tcp,1
57085,icmp,1
12650,tcp,1
48908,tcp,2
47169,udp,1
47686,icmp,1
19153,tcp,1
8900,icmp,1
15881,icmp,1
14594,icmp,2
30525,udp,1
26236,tcp,1
27876,icmp,2
40714,udp,1
21164,tcp,1
35652,icmp,1
54965,udp,1
63421,icmp,2
53710,tcp,1
55757,udp,1
7586,tcp,1
47901,icmp,1
4350,tcp,2
36413,tcp,2
10934,udp,1
18216,udp,2
47609,icmp,1
21494,tcp,1
27800,icmp,1
64404,udp,1
4559,udp,1
32303,udp,1
26261,tcp,1
24787,icmp,1
45,icmp,2
30205,icmp,1
7648,icmp,2
46592,tcp,1
56394,icmp,3
16874,udp,1
60042,tcp,1
11834,tcp,1
48215,udp,2
55747,udp,1
26959,udp,1
57491,udp,1
4286,udp,1
43009,udp,1
26180,tcp,2
6746,icmp,1
16698,icmp,1
36458,udp,1
46229,udp,1
1345,udp,1
10968,tcp,2
2204,udp,2
59211,udp,1
24562,tcp,1
40310,udp,1
63437,udp,1
33854,icmp,1
1648,icmp,2
27364,icmp,3
23854,udp,2
51829,udp,1
64467,icmp,2
23878,tcp,1
30233,tcp,1
17233,tcp,1
47911,udp,1
25358,icmp,1
28604,udp,1
7734,tcp,1
2688,icmp,2
63917,icmp,1
45331,icmp,1
13180,icmp,2
37956,udp,1
13490,udp,1
33616,icmp,1
5933,udp,3
63804,icmp,1
63268,icmp,1
32290,tcp,3
22563,udp,1
63692,udp,1
27297,icmp,1
4422,tcp,3
52781,tcp,1
26985,icmp,1
34283,icmp,2
51310,icmp,1
54631,tcp,1
40524,udp,1
26945,tcp,1
3535,tcp,1
44814,tcp,2
23705,udp,1
38418,icmp,1
53147,tcp,1
59834,tcp,1
3195,icmp,2
11501,tcp,1
2956,icmp,2
23213,icmp,2
1326,udp,1
13322,tcp,1
22459,icmp,1
24404,udp,1
41697,tcp,1
21137,udp,1
28318,udp,2
37714,icmp,1
4435,udp,2
62323,udp,2
43119,tcp,1
18833,icmp,2
60300,udp,1
1119,icmp,2
16085,udp,2
44077,udp,1
39330,icmp,3
45700,udp,2
65329,tcp,1
61963,tcp,2
4849,icmp,2
2213,icmp,1
51120,icmp,1
1770,udp,1
65463,udp,2
32944,tcp,1
59363,tcp,1
39163,udp,1
35587,udp,2
14240,udp,1
61649,udp,2
34024,udp,1
12582,icmp,1
14263,icmp,1
20023,icmp,1
62133,icmp,2
25028,icmp,1
20226,udp,1
63858,tcp,1
6295,tcp,2
44125,tcp,2
49624,icmp,1
17145,tcp,1
22136,udp,2
45409,udp,1
45478,udp,4
47194,icmp,1
20554,udp,1
7065,udp,2
43539,udp,1
21349,tcp,1
56207,tcp,1
21587,tcp,1
4498,udp,1
46370,tcp,1
45226,udp,1
8843,tcp,2
34324,udp,1
8557,tcp,1
60202,icmp,1
64701,udp,2
27239,udp,2
32020,icmp,1
34825,icmp,1
32604,icmp,1
60482,udp,1
50182,udp,1
28561,tcp,1
10913,icmp,1
49630,icmp,2
59750,tcp,1
58484,tcp,1
17855,icmp,1
27515,udp,2
9127,tcp,1
55454,udp,1
2072,tcp,1
55767,udp,2
26846,icmp,1
20405,tcp,1
33067,icmp,1
21690,udp,1
65307,udp,1
8346,icmp,1
12213,tcp,1
46227,udp,2
59292,udp,1
15243,icmp,2
16484,icmp,1
13169,icmp,1
12175,udp,1
8053,icmp,1
1191,tcp,1
43794,icmp,1
45648,tcp,1
33467,tcp,1
59942,tcp,1
62513,icmp,1
57992,icmp,1
8389,udp,4
47557,icmp,1
24207,icmp,1
2179,udp,1
6477,udp,2
