# data generated for lookup table

dstport,protocol,tag
46266,iCMP,monitoring
63348,TcP,backup
4847,IcmP,email
452,Udp,sv_P3
36253,icMp,email
60087,TcP,database
39539,IcMp,sv_P3
47671,TCP,web
9458,IcmP,sv_P4
19966,udP,backup
34431,iCmP,sv_P2
51786,tcP,monitoring
976,TcP,sv_P4
1479,ICMp,sv_P1
7411,UDP,sv_P1
18628,udp,monitoring
25304,iCmp,web
31339,UdP,sv_P1
35284,tcp,monitoring
36221,UDp,web
6557,ICmp,backup
24931,ICmp,sv_P4
44171,icMp,email
47908,iCmp,web
61461,iCmP,web
62667,tcP,sv_P2
27314,icMP,email
22716,UdP,web
60324,TCp,sv_P1
58739,IcMP,database
25016,IcMP,sv_P3
51549,tcP,sv_P4
56566,IcMP,sv_P3
48779,Icmp,web
55625,ICMP,email
35667,icmp,sv_P5
6084,tcp,monitoring
180,tcp,email
65342,UdP,sv_P3
18927,ICMP,database
6819,TcP,database
43617,UdP,sv_P1
13955,TcP,web
32629,tcp,database
22373,Tcp,monitoring
44823,TCP,web
53517,IcMP,sv_P2
34112,uDP,monitoring
37013,udP,email
8630,udP,backup
5116,Icmp,monitoring
26027,ICMp,sv_P3
48982,udp,sv_P3
6542,uDp,email
29718,TCp,sv_P2
46116,TCP,email
11257,UDP,sv_P3
24742,IcMp,web
52220,TCP,web
2223,tCp,monitoring
43467,Udp,sv_P3
8711,tcp,sv_P2
29561,UdP,sv_P3
49415,ICmP,sv_P2
36194,iCMP,sv_P4
63136,IcmP,sv_P1
31404,TcP,database
36323,tcp,web
38592,udP,database
42204,UdP,email
65396,tcp,sv_P5
5045,udp,database
44091,udp,sv_P2
40592,IcMp,backup
51680,TcP,web
54301,Tcp,sv_P1
9588,UDp,sv_P3
15025,Udp,email
18316,icmP,sv_P1
63329,ICmP,monitoring
58299,Udp,sv_P2
23407,UdP,monitoring
48692,UDP,backup
65298,tcp,sv_P2
3055,ICmP,sv_P1
18653,uDP,sv_P4
42119,UDP,backup
5771,UdP,email
49818,iCMp,monitoring
51834,TCP,backup
20281,udP,sv_P3
6171,TCp,web
11249,udp,sv_P1
62936,iCMp,web
10209,udP,sv_P4
51008,IcMp,sv_P3
28945,TcP,sv_P5
17405,IcMP,sv_P3
20442,icmP,sv_P4
23549,TCp,web
7290,iCMp,sv_P5
5553,Udp,database
50601,TCP,sv_P5
10156,Tcp,monitoring
65056,TcP,sv_P4
38468,tcp,sv_P2
50606,tcp,sv_P3
2,ICmP,database
45094,TcP,email
40754,icmp,sv_P2
55996,UdP,sv_P3
45445,tCp,sv_P5
21281,UDP,sv_P1
45798,icmp,sv_P4
19450,udp,sv_P4
9354,Udp,monitoring
16198,icmP,sv_P3
57181,UDP,web
11036,IcmP,sv_P5
38631,iCmp,database
40503,icmP,backup
4812,UDp,email
45535,UDP,web
18832,tcp,email
28554,iCmp,email
8842,Icmp,database
5482,tcp,web
22889,UDP,sv_P3
8797,tcP,backup
5208,udP,web
32552,UdP,monitoring
62413,tcP,sv_P1
33363,iCMP,sv_P2
37647,tCP,sv_P2
7173,iCmP,monitoring
25494,uDP,sv_P2
38130,ICmP,backup
53523,ICMP,database
60425,tcp,sv_P4
48318,UDp,monitoring
41749,TCP,sv_P3
53483,uDP,monitoring
55740,iCMP,database
43690,tcP,sv_P3
2866,tCP,sv_P1
11635,UDP,sv_P4
64985,TCP,backup
2127,uDp,sv_P3
43603,icMP,monitoring
22796,tcP,sv_P5
46241,Udp,backup
58374,ICmP,sv_P2
45196,udp,monitoring
3369,Tcp,web
65156,TcP,sv_P5
1383,TCp,sv_P5
28200,ICMp,sv_P1
48993,tCP,backup
24891,ICMp,sv_P5
39023,IcMp,email
21851,Tcp,monitoring
15884,tcP,sv_P2
17344,UDP,sv_P3
26891,UDP,sv_P1
38183,uDP,monitoring
6889,uDp,sv_P5
22222,uDp,email
60202,ICMP,sv_P3
64888,tCp,monitoring
49327,TCp,database
40011,iCMp,sv_P2
64039,TCp,sv_P5
54158,uDP,sv_P4
18240,ICmP,sv_P1
55103,tcP,email
29255,TCp,monitoring
55563,IcmP,sv_P3
57319,tCP,sv_P1
29785,icMP,sv_P2
61691,uDP,backup
34544,IcMP,sv_P5
64663,uDp,database
58060,udp,email
43874,uDp,web
58815,tCp,sv_P2
5459,udp,backup
30456,ICmp,sv_P5
8480,UdP,sv_P3
38774,IcMP,database
37257,Icmp,web
28076,TcP,sv_P2
36222,tCP,monitoring
43004,icmP,sv_P3
48826,udp,database
6870,TcP,web
3462,ICmp,database
62749,udp,sv_P1
59629,TCp,monitoring
16894,udp,backup
50787,UdP,sv_P4
24889,UdP,web
15951,tcp,sv_P4
8188,UDp,sv_P5
49431,icmp,backup
6421,udp,monitoring
8131,UDP,monitoring
28181,IcMp,sv_P1
12621,tcp,database
52465,TCP,web
48843,icmP,sv_P2
33610,icmP,database
48911,TcP,sv_P2
51803,Tcp,database
42475,udP,email
21343,UDp,sv_P3
42151,uDP,email
7418,TcP,email
18669,ICMP,web
25840,icMp,email
34690,udP,monitoring
63372,udp,sv_P3
52796,udP,sv_P1
10807,Tcp,sv_P4
57173,uDP,sv_P5
32870,TCp,backup
50865,udp,sv_P1
57803,udP,sv_P1
59769,tCp,sv_P2
59349,udp,backup
43620,UDP,sv_P2
10384,TcP,sv_P3
22799,IcMP,sv_P2
50675,ICMP,monitoring
55602,TcP,sv_P1
60289,UDP,sv_P1
24022,ICmp,monitoring
57304,UDp,sv_P1
16359,uDp,backup
29548,TCp,backup
16275,tCp,monitoring
54790,tcp,sv_P5
58031,ICMp,sv_P1
35506,tcp,backup
49798,IcMp,sv_P1
33116,udP,sv_P3
55232,ICmP,web
30494,icmP,sv_P4
54895,ICmp,sv_P2
33891,TCp,database
6619,icMp,sv_P1
3171,tCp,sv_P2
13036,UDP,database
11491,TcP,sv_P3
29624,uDP,sv_P1
35071,icMP,web
6676,uDP,sv_P2
11645,tcP,monitoring
25137,uDP,sv_P5
37736,udp,email
23366,ICmp,sv_P5
33414,ICMP,sv_P1
5745,tcP,web
53825,IcMp,sv_P3
27409,UDp,sv_P4
61514,UDp,email
5294,UDp,sv_P2
41134,tcp,monitoring
7572,TCp,sv_P4
11826,uDp,sv_P1
25051,udP,backup
7069,TcP,backup
22354,tCP,sv_P5
57303,IcmP,sv_P2
45382,UDP,monitoring
64450,icMp,sv_P2
19297,IcMP,sv_P4
48382,TCP,sv_P5
41600,tcP,sv_P1
58092,IcMp,database
43179,Icmp,sv_P5
57422,uDp,sv_P3
28230,Icmp,email
60864,iCmp,backup
14385,tCp,sv_P5
13111,tCp,backup
46787,TcP,monitoring
8966,iCMP,sv_P5
19481,Udp,web
3325,Icmp,sv_P2
33424,tcp,email
64180,udp,sv_P5
731,uDp,sv_P2
26519,icmP,sv_P5
60631,TCP,sv_P1
8314,ICmp,sv_P2
59893,TCp,sv_P1
53253,icmP,sv_P3
63243,uDP,email
14867,tCP,sv_P2
61195,UDP,sv_P5
35243,tCP,sv_P1
50256,IcMP,sv_P4
6244,tCp,backup
51382,UdP,sv_P1
23365,TCp,email
43419,uDP,database
56539,udP,sv_P1
48735,UdP,email
6266,Tcp,sv_P1
51023,iCMp,sv_P5
26491,ICMP,database
12070,Icmp,database
18701,IcmP,email
13998,Udp,sv_P3
4201,TCP,sv_P2
57350,ICmP,backup
14448,uDp,monitoring
38065,icmp,sv_P4
19917,tcp,backup
37045,Udp,email
21031,iCmP,sv_P5
3105,ICMp,email
19049,icmP,sv_P1
60240,tCp,monitoring
56080,iCMp,sv_P5
34881,tCp,sv_P3
25960,IcMP,database
2949,icmP,sv_P4
30146,UDP,sv_P3
11496,UdP,database
32175,TCP,database
30398,ICmp,sv_P5
19393,ICMp,sv_P4
50063,IcMP,web
30338,tCP,sv_P1
64416,icmp,web
53788,uDp,sv_P4
9810,uDp,sv_P1
56566,icmP,backup
53932,tCP,email
28760,uDp,sv_P1
23036,iCMp,sv_P2
45228,IcmP,database
63259,UdP,database
28711,ICmp,email
14143,TCP,monitoring
27555,TCp,database
17477,tcp,web
2307,TCP,database
26747,ICMp,monitoring
39222,icMP,web
45622,UDP,backup
45409,icmp,monitoring
15755,udp,monitoring
46265,ICMP,sv_P1
58432,uDp,database
60088,UdP,sv_P5
506,udp,web
26278,tCP,web
17862,ICMp,monitoring
7862,icMP,sv_P5
10079,UdP,sv_P3
38183,UDp,web
43189,tCp,email
30305,TcP,sv_P3
29314,TCp,sv_P1
50286,iCMp,backup
54241,tcp,sv_P2
44814,UdP,sv_P2
58473,UdP,database
60802,Icmp,sv_P2
31591,icMP,web
63473,uDP,web
18513,ICMP,monitoring
18081,Udp,sv_P2
53402,IcMp,web
39058,uDP,sv_P2
46399,Udp,sv_P4
56519,iCMp,monitoring
49936,TCP,web
49311,ICMp,sv_P1
16773,tCP,backup
12480,ICMP,web
3033,ICMP,sv_P4
41179,TcP,sv_P4
8118,tcP,web
60414,tcp,monitoring
30681,iCMp,monitoring
51823,Udp,sv_P1
3273,ICmP,web
48075,tcp,web
35209,UDP,sv_P4
22219,TCP,sv_P1
53300,TcP,backup
49988,TCp,sv_P4
10155,ICMP,email
29708,iCMP,sv_P5
60065,iCMp,sv_P2
61353,ICMp,sv_P3
15674,tCp,email
64150,TcP,sv_P2
37132,tcp,database
10475,TCP,sv_P5
34760,Udp,sv_P3
43159,IcmP,backup
48853,UDP,sv_P2
40565,tCP,sv_P2
29720,UDP,sv_P2
1803,tCP,sv_P1
42154,udp,sv_P3
48195,icMP,sv_P5
35644,TcP,database
54217,UDp,sv_P4
33009,TCp,sv_P3
13248,udp,sv_P3
27646,icMp,sv_P5
46340,Udp,backup
9993,ICmP,sv_P1
64410,tcP,sv_P3
58556,icMp,sv_P4
16333,icmP,sv_P3
2805,Icmp,database
11319,UDP,sv_P4
12154,Udp,sv_P2
24612,iCMp,sv_P3
59619,udp,email
45914,ICMP,email
40723,tCp,monitoring
9369,TcP,email
55051,iCMp,sv_P3
5326,UdP,database
43762,UDp,sv_P1
15789,udp,email
64811,UDp,database
7845,ICmP,backup
12841,TCp,email
45995,tCp,web
60287,Icmp,backup
37412,ICMp,sv_P5
9913,Tcp,email
29685,uDp,backup
16491,icmp,sv_P3
52972,ICmP,sv_P1
59898,tcP,sv_P2
42295,iCMP,sv_P2
30061,iCmP,backup
10571,tcp,sv_P3
37351,UDP,database
19661,iCMP,sv_P4
52289,TCp,web
47371,ICMp,sv_P1
6126,Tcp,sv_P3
50974,iCmP,sv_P5
56287,ICMP,sv_P3
39418,ICMP,sv_P3
20262,TCP,email
62737,UDP,sv_P2
34410,IcmP,web
7447,tCp,email
53087,UdP,backup
35996,tCP,sv_P5
31843,tCP,monitoring
34043,tcP,sv_P5
50917,uDp,email
65406,TCp,sv_P1
21571,iCMP,backup
57359,udP,sv_P5
18919,tcp,sv_P2
34377,TCp,monitoring
31097,UdP,backup
6712,TCP,sv_P1
35637,Udp,sv_P4
54152,uDP,email
34786,ICmP,sv_P5
27074,ICmP,database
4329,IcmP,email
50867,IcMp,sv_P3
40108,Icmp,sv_P2
31900,TCp,sv_P4
25177,iCmp,sv_P4
43527,UDP,web
25686,udp,sv_P2
6601,tcp,sv_P2
27708,tcp,email
34176,icMp,sv_P1
6125,tcP,web
40386,IcMp,email
1231,icmP,sv_P4
33477,udp,sv_P3
8448,ICMP,database
38868,uDp,sv_P1
27144,uDp,sv_P2
52903,uDP,sv_P2
27138,tCP,email
15292,Udp,sv_P1
11416,icmP,backup
22061,tCp,database
2739,iCmp,backup
2193,tCp,sv_P3
19546,Udp,sv_P1
6642,udp,sv_P3
32272,UdP,sv_P3
2718,tCP,web
33072,icmp,sv_P5
9501,tCP,monitoring
59941,Udp,monitoring
52852,Tcp,sv_P4
6207,icmP,web
20763,tcp,email
32599,Icmp,monitoring
124,IcMp,email
26329,iCmp,monitoring
24393,IcmP,sv_P3
40620,TCp,sv_P3
62050,iCMp,email
18045,icmp,database
49732,iCMP,sv_P4
45070,IcmP,sv_P5
28485,iCmp,backup
43832,iCMP,web
55125,icMp,sv_P1
41695,tCp,sv_P5
65284,ICmP,sv_P3
58505,UdP,backup
6189,uDP,monitoring
61908,ICmP,backup
29501,TCp,database
20371,ICmP,monitoring
63438,TCP,email
8910,tCP,backup
60361,UDP,sv_P4
27158,tcp,email
27972,tcP,database
59655,IcMP,web
45732,TCp,sv_P5
38102,tCP,monitoring
44555,iCmP,sv_P3
33658,UdP,sv_P4
18600,Udp,email
26419,ICMP,sv_P3
11756,udP,backup
59935,iCMP,sv_P1
34670,iCmP,sv_P5
46686,IcMP,monitoring
23257,icMP,sv_P5
53850,udP,database
5399,iCmp,email
46755,uDp,sv_P3
18621,udP,sv_P4
43306,udP,backup
43905,tCp,database
49846,tcP,sv_P2
33047,udp,backup
1423,tcp,database
62858,uDP,web
58868,Tcp,backup
43838,icMP,sv_P2
41794,Tcp,sv_P3
35628,icmp,monitoring
40332,uDP,sv_P5
1254,TCP,monitoring
56161,icMp,database
15291,tcp,monitoring
43871,UDp,sv_P4
4931,TCp,sv_P5
38714,IcmP,sv_P1
3978,tCP,sv_P5
33628,iCMp,database
52385,icMP,email
46868,udP,sv_P3
2282,tcp,sv_P1
12633,udP,sv_P4
23922,icmP,web
32634,IcMp,monitoring
7027,iCMp,web
64883,UdP,sv_P3
38953,icMP,sv_P3
17459,udp,sv_P2
63842,tCP,email
46198,tCp,sv_P2
16493,ICmP,sv_P2
10185,tcp,web
14709,TcP,sv_P2
5841,ICMP,monitoring
61805,udp,sv_P4
52442,tcp,sv_P5
36317,UDp,monitoring
38218,IcmP,backup
26930,tCp,sv_P1
14813,Icmp,database
1717,iCMp,web
37135,tCp,sv_P1
490,tcp,sv_P3
14376,TcP,sv_P3
46970,icmp,sv_P4
61053,iCMP,sv_P3
64106,UdP,email
39508,Udp,database
23656,icmp,monitoring
52221,TCP,sv_P1
47528,udP,sv_P3
41874,Udp,monitoring
5297,Udp,monitoring
2919,uDP,sv_P3
41386,ICMP,sv_P5
46197,tCp,backup
31910,ICMP,sv_P2
10882,TCP,sv_P3
62295,udP,web
45820,iCmP,sv_P2
1246,icMp,database
53639,IcmP,web
26593,UDP,backup
28304,tcP,sv_P3
21012,iCmP,sv_P2
31624,Udp,web
10023,UDp,sv_P4
47735,tCp,sv_P4
54245,TCp,web
56280,TCP,backup
6473,ICMp,sv_P1
54374,udP,database
39073,tCP,sv_P1
46405,uDP,sv_P5
18801,ICmP,web
3558,UDp,backup
18851,UDP,sv_P5
19509,uDP,sv_P5
49359,UDP,sv_P4
49362,tcp,sv_P2
1043,tcp,backup
27730,uDP,sv_P4
43024,IcMp,monitoring
9623,iCmP,sv_P3
20855,udP,sv_P1
43561,icmP,sv_P2
59425,tcp,database
21985,tcp,web
47748,UDP,web
2322,icmP,sv_P4
45481,uDp,email
28394,tCP,monitoring
440,UdP,sv_P4
22432,iCmP,web
3083,uDP,monitoring
4082,UdP,monitoring
7077,udp,backup
31155,tCp,web
6899,IcMp,sv_P2
53290,Tcp,sv_P3
38882,uDp,web
17998,iCMP,email
31363,uDP,sv_P3
47338,iCmP,sv_P2
19864,udP,database
56269,tcp,backup
26209,Tcp,sv_P5
41030,Tcp,sv_P5
19416,ICmP,database
65517,UdP,sv_P2
62570,icMp,monitoring
32075,Icmp,sv_P1
62366,tcp,email
55192,tcP,sv_P1
4506,tCP,sv_P5
54229,iCmp,sv_P1
49529,Udp,backup
21555,tCp,database
21038,IcmP,sv_P4
39875,tcp,sv_P3
44298,TCp,monitoring
17959,uDp,sv_P3
7203,uDp,sv_P1
64373,icmP,sv_P1
11645,icmP,monitoring
29486,tCP,sv_P5
44705,uDp,database
61412,icMP,sv_P2
41257,iCmp,web
10284,UDp,monitoring
23699,uDp,email
20937,icMp,email
57564,ICMP,monitoring
41943,uDP,monitoring
5651,iCMP,sv_P3
53185,icMP,sv_P1
29723,udP,sv_P2
23100,ICmP,sv_P4
58464,udP,sv_P5
46589,uDP,sv_P4
52976,UdP,backup
53168,UDp,database
6922,iCMP,web
52741,tcP,sv_P3
34058,UDp,email
60724,tcp,email
45019,Tcp,backup
52802,udP,backup
59185,uDp,monitoring
34158,UdP,sv_P2
56159,iCmp,sv_P3
58713,IcMP,web
8290,ICmp,sv_P4
12540,uDP,sv_P5
3516,udp,sv_P5
54198,udp,sv_P2
53155,tCp,database
4586,uDP,sv_P1
46630,ICMp,sv_P4
41549,iCmp,backup
36528,tcp,monitoring
2628,udp,database
17743,TCp,web
5468,IcmP,sv_P2
50505,Tcp,sv_P2
28368,iCmp,database
22852,uDp,sv_P3
62263,udp,backup
825,ICmP,sv_P4
17156,ICMp,sv_P3
33448,UDp,backup
45216,TCP,monitoring
373,Icmp,backup
595,IcMp,sv_P4
16979,IcMp,sv_P1
39827,Udp,monitoring
58143,tCP,sv_P2
482,ICMP,web
50126,UDP,web
45409,tcp,sv_P1
50638,TCP,database
28661,IcMP,email
27785,TCP,sv_P3
50980,Icmp,database
53580,IcMP,sv_P3
16563,IcMp,monitoring
24456,ICMP,email
6233,UDP,sv_P3
35400,tCp,sv_P4
52101,tCp,email
10647,TCp,monitoring
56956,iCmp,sv_P1
49119,udp,sv_P2
28104,Tcp,backup
10926,tcp,web
4812,TcP,sv_P1
26317,UDP,sv_P5
32127,udP,sv_P4
50855,iCMP,sv_P3
21187,TCp,sv_P1
38025,ICmP,sv_P2
15995,uDp,database
15364,tcp,sv_P2
14072,iCMp,sv_P2
50800,ICMp,sv_P5
9132,iCmp,sv_P2
16809,ICmP,sv_P2
46410,TCp,sv_P5
4019,tCp,sv_P3
35974,iCmP,email
38870,icmp,sv_P5
51125,Icmp,sv_P5
45756,icMp,database
17597,IcmP,backup
37115,UdP,sv_P2
60442,TCP,sv_P4
38881,TcP,backup
12381,tCp,web
60169,IcMp,email
6016,udP,sv_P5
51068,TCP,sv_P4
16484,TCP,sv_P2
46791,iCmp,sv_P2
12490,UDP,web
63648,tCp,database
6399,ICMP,monitoring
23575,icmp,monitoring
54108,TcP,database
42538,Udp,web
57724,Icmp,sv_P1
7176,uDP,monitoring
41499,tCP,database
43588,TcP,sv_P5
17938,tcP,sv_P2
56117,icMp,sv_P4
38726,icMp,email
49611,icMP,sv_P1
62646,TCP,web
8825,tCp,backup
24576,udP,sv_P2
32927,UdP,monitoring
21664,ICMp,monitoring
34778,ICmp,sv_P3
37379,IcmP,sv_P1
29977,udp,sv_P5
715,UDp,sv_P5
60328,tCP,sv_P5
3297,udP,sv_P3
3065,TCp,sv_P5
55453,iCmp,database
56923,uDp,sv_P2
63656,tcp,email
1133,udp,monitoring
23374,tCP,backup
40243,TCp,sv_P4
4835,tCp,email
11013,udp,email
6923,UDP,web
13567,TCp,sv_P4
46447,uDP,sv_P5
28208,iCMP,sv_P5
61982,UDp,database
9248,iCMp,sv_P3
17828,UDp,email
49662,tCP,backup
57184,Tcp,email
63842,icmp,sv_P1
59272,Tcp,sv_P1
46103,UDP,database
27660,Udp,web
50533,tCp,web
21761,ICmp,sv_P1
46294,udp,sv_P3
33058,udP,sv_P3
32057,Udp,monitoring
16548,udp,sv_P1
43659,icmP,email
61177,Udp,sv_P3
63916,tcP,sv_P5
6944,Icmp,monitoring
14792,UDp,sv_P5
23564,ICMp,sv_P1
37683,icMP,monitoring
50231,icmP,sv_P5
3930,IcMp,sv_P4
1879,udp,backup
1383,iCmp,backup
30442,ICmP,sv_P5
30794,TCP,sv_P3
60153,iCMp,sv_P5
33638,tcP,backup
44593,iCmp,monitoring
53487,iCmp,database
20473,udp,backup
56156,TCp,monitoring
11784,UDP,monitoring
63771,tCp,database
25525,tcP,sv_P3
57515,uDP,sv_P3
41538,udp,sv_P5
2887,tCP,sv_P2
2520,udp,web
39912,Udp,database
24853,uDP,web
7059,tCP,sv_P2
62924,uDP,database
9097,TCP,monitoring
37299,iCmP,sv_P5
55682,ICMP,monitoring
9803,icmp,sv_P1
7980,uDP,web
47090,UDp,sv_P5
53008,UDp,monitoring
55234,uDP,database
54709,tCp,sv_P4
63296,udp,email
16570,UdP,database
65051,ICMP,sv_P4
8338,tCp,backup
27235,tcp,sv_P5
50482,TCP,web
59653,iCmp,web
51330,iCMP,sv_P5
32488,UDP,sv_P4
45037,icmP,sv_P2
27787,TCp,sv_P3
43459,uDp,sv_P3
57106,TCp,sv_P4
51161,IcMp,sv_P3
3041,UdP,database
50833,tCp,database
47493,iCMp,sv_P3
13474,UDp,sv_P2
37845,ICMP,database
36652,UDP,backup
48138,icMp,email
44464,udp,sv_P3
33403,UdP,monitoring
34543,iCMP,database
44011,iCMp,sv_P2
45117,Icmp,email
28142,IcMp,sv_P3
13937,tcP,sv_P2
11030,tcP,sv_P4
49357,icMP,sv_P3
37044,icMP,email
57676,UDP,sv_P3
64604,Udp,sv_P5
48000,icmP,sv_P4
33672,Udp,sv_P1
54656,UDp,backup
26491,iCmP,email
61546,tcp,monitoring
10151,IcmP,backup
22980,uDP,web
52079,udP,database
33163,TCP,database
46896,udP,sv_P1
46755,ICmp,sv_P4
53909,Tcp,sv_P1
3055,UdP,database
7723,uDP,monitoring
8714,uDp,web
2955,icmp,web
22863,tCp,web
31452,iCmP,sv_P5
57769,TcP,backup
55553,ICmP,backup
42397,IcMP,sv_P3
57864,TCp,sv_P1
5422,TCp,sv_P5
52465,UDp,sv_P2
64091,TCp,backup
2328,IcMp,sv_P2
26173,TCP,monitoring
54200,tCp,monitoring
11956,ICMp,web
38015,tCp,sv_P5
17449,tcP,email
4983,tCp,sv_P3
15774,icMp,monitoring
54983,TCP,monitoring
15887,uDp,backup
60892,tCp,backup
45904,UDP,sv_P4
40267,icmP,sv_P2
34384,ICmp,email
29372,ICmp,web
9220,uDp,backup
27946,tcp,sv_P1
51911,TcP,web
61847,UDp,sv_P1
58031,UdP,sv_P5
8099,TcP,sv_P1
960,ICmp,database
17653,UDP,database
8813,TCp,monitoring
42353,icmp,monitoring
1768,Tcp,sv_P4
61359,Tcp,sv_P2
58568,icmP,sv_P5
1636,ICMp,email
30145,ICMP,sv_P1
63622,icMp,email
10742,udP,sv_P4
57352,tcP,sv_P2
44000,tcp,monitoring
42386,tcP,email
29504,UdP,monitoring
41714,TCP,database
64058,uDP,web
44113,TCp,email
144,icMP,sv_P2
47160,UDP,web
37340,iCMp,monitoring
19310,icmP,web
34414,udP,sv_P2
7398,UdP,sv_P3
56311,icMp,database
31026,tcp,email
44395,TCP,web
12700,ICmP,database
4933,iCmp,database
16632,TCP,backup
52059,udP,sv_P1
28322,ICMp,web
10222,TcP,sv_P3
25048,IcmP,web
21461,TCP,sv_P3
12909,udP,web
9290,UDP,sv_P3
63971,UdP,sv_P2
24120,uDP,monitoring
21701,TCp,web
13935,icmP,backup
28948,iCMp,sv_P5
49518,uDP,web
11757,UdP,email
5404,UDp,sv_P2
5739,iCmp,monitoring
15574,TCP,sv_P3
3891,ICmp,sv_P3
45164,uDp,sv_P3
49825,TcP,monitoring
4214,iCmP,sv_P1
52757,tcp,sv_P3
50040,TCP,backup
48213,IcMp,database
31098,uDp,web
22962,Udp,sv_P3
56642,Udp,sv_P5
38592,Tcp,backup
57305,TCP,web
1565,udP,sv_P4
39057,tcp,email
39438,tcP,sv_P2
30811,uDP,sv_P2
31908,UdP,monitoring
58206,tcp,database
21742,ICMp,sv_P5
11047,Udp,web
35592,tCp,sv_P1
26489,UDp,sv_P5
28509,UdP,sv_P4
59620,TcP,monitoring
860,tcp,sv_P1
28448,iCMp,sv_P1
54183,TCp,monitoring
19651,tCp,sv_P3
4836,UdP,backup
50950,icmp,monitoring
11685,UDP,email
6550,udp,sv_P3
60390,uDp,backup
43209,tcP,backup
37872,TCP,sv_P3
13309,iCMP,web
3984,iCmP,sv_P5
27562,TCp,sv_P4
17610,IcMp,email
50246,icMp,monitoring
52866,icMP,sv_P1
21404,icMp,sv_P3
22899,icMP,sv_P4
39211,Udp,database
58245,tcP,email
62525,ICMp,sv_P4
4502,uDP,sv_P4
31232,ICmp,sv_P1
28198,icMp,sv_P1
45660,iCmP,web
43086,IcMp,database
37904,iCMP,sv_P2
54683,udP,sv_P3
19038,udp,database
25209,TcP,email
61770,tcp,monitoring
12046,ICMp,email
43012,tCP,monitoring
28141,ICmP,email
50627,icmp,sv_P5
45075,iCMp,sv_P1
3367,UDp,sv_P2
32494,tcP,sv_P4
44659,iCMP,backup
65474,IcMP,sv_P3
9338,tcp,sv_P3
25073,Udp,sv_P5
23373,TcP,database
1140,iCmP,email
18447,iCMp,backup
55936,Icmp,web
39400,IcMP,web
1891,udP,email
7824,ICmP,sv_P1
21663,Udp,database
16588,TcP,sv_P3
47821,ICMP,email
21214,uDp,sv_P4
27366,tcp,sv_P5
31856,iCmp,sv_P3
49815,uDP,backup
53911,tCP,database
34820,Udp,database
7601,UDp,sv_P3
55380,ICmp,monitoring
22321,tcp,monitoring
63375,Udp,sv_P5
53144,UdP,sv_P3
20455,iCMP,database
53785,ICmp,database
25870,ICMp,backup
59882,UDp,sv_P4
48863,tCP,sv_P5
50985,Udp,sv_P4
17289,TCP,web
33363,icmP,web
49227,udP,sv_P5
2489,icMp,sv_P4
61377,UDP,backup
33980,Udp,web
14733,iCmp,sv_P5
51550,tCP,sv_P2
11019,TcP,sv_P1
49540,iCMp,monitoring
31959,tCP,sv_P1
50393,icMP,sv_P5
42644,TCp,sv_P1
41074,ICmP,sv_P4
59492,TCP,database
40385,iCmP,sv_P5
56994,uDp,backup
59736,iCmP,database
36718,udP,backup
26079,tcP,email
38521,tCp,backup
51773,tCP,web
391,ICMP,sv_P3
8159,icMP,sv_P5
3271,Icmp,web
40326,TCP,sv_P2
7864,udP,sv_P5
53467,TCP,backup
3336,tCP,backup
12332,UDp,backup
46770,tCp,monitoring
9351,UdP,sv_P1
7013,TCp,sv_P4
4147,UDP,monitoring
16423,tCp,sv_P2
43723,tcP,monitoring
28577,UdP,sv_P2
17597,Udp,sv_P4
52223,icmp,sv_P4
29587,icMP,sv_P3
21579,iCmP,sv_P2
14356,tcP,web
38588,ICMp,database
21916,Udp,sv_P4
36606,iCMp,sv_P4
26697,Icmp,monitoring
54196,IcmP,web
20100,iCMp,monitoring
49756,ICMp,sv_P4
39334,iCMp,sv_P1
5697,TcP,monitoring
24887,udP,sv_P4
33046,icmP,sv_P1
52402,tCP,web
12865,iCmP,sv_P3
39147,tCP,monitoring
11418,ICmP,backup
44391,tcP,web
62305,uDP,sv_P4
57004,iCmp,sv_P2
53232,Icmp,email
61293,iCMP,web
49282,Tcp,sv_P4
31755,ICmp,sv_P1
12181,tcp,sv_P1
36018,icmP,web
51331,udp,sv_P4
44527,iCmp,backup
32609,TCP,sv_P3
57129,IcMP,database
22153,iCMP,backup
42611,tcP,web
28326,tcp,sv_P3
35125,UDP,web
3891,UdP,monitoring
46171,Icmp,database
50200,UdP,sv_P4
6451,udP,sv_P1
16798,tcP,monitoring
56019,TcP,sv_P2
39075,UDP,email
40963,UDp,web
24345,uDp,backup
59285,UDP,email
10421,udp,backup
19822,Udp,sv_P3
16202,TcP,sv_P5
41760,iCMp,database
13275,ICMp,monitoring
28985,UDP,sv_P4
16456,icmp,sv_P5
33342,icMP,sv_P5
5366,TCp,backup
65350,udP,web
33483,ICmP,sv_P1
63514,iCmp,monitoring
10522,tcP,sv_P2
21411,tCP,sv_P4
57562,tCp,monitoring
56760,tcp,sv_P4
47694,udP,monitoring
43742,IcMP,web
46070,tCP,sv_P3
43259,TCp,backup
2956,TcP,sv_P1
54065,ICMp,email
37737,tcp,web
41764,TCp,sv_P1
41966,udP,web
57571,iCmP,database
53330,tcp,sv_P2
26153,TCp,email
52127,tCp,database
41774,Icmp,sv_P3
10055,udp,email
29674,IcMP,sv_P5
42025,Udp,sv_P4
38730,UDp,database
40398,Icmp,sv_P2
